country_code,location,pollutant,source_name,unit,value,last_updated,country_label,latitude,longitude,date,year,month,hour,weekday,is_weekend
IN,"gandak colony, motihari - bspcb",pm10,caaqm,µg/m³,173.0,2022-10-16 21:15:00+05:30,india,26.630859999999995,84.90051,2022-10-16,2022,10,21,Sunday,True
IN,"d m colony, bihar sharif - bspcb",pm2.5,caaqm,µg/m³,101.0,2022-10-31 07:15:00+05:30,india,25.204762,85.51495999999999,2022-10-31,2022,10,7,Monday,False
IN,"mirchaibari, katihar - bspcb",co,caaqm,µg/m³,310.0,2022-10-16 21:15:00+05:30,india,25.560082999999995,87.553265,2022-10-16,2022,10,21,Sunday,True
IN,"dm office_kachari chowk, bhagalpur - bspcb",pm2.5,caaqm,µg/m³,93.0,2022-10-31 07:15:00+05:30,india,25.251013,86.98900100000002,2022-10-31,2022,10,7,Monday,False
IN,"kareemganj, gaya - bspcb",o3,caaqm,µg/m³,8.2,2022-10-31 07:15:00+05:30,india,24.792403000000004,84.992416,2022-10-31,2022,10,7,Monday,False
IN,"mariam nagar, purnia - bspcb",co,caaqm,µg/m³,1690.0,2022-10-31 07:15:00+05:30,india,25.366336,87.11746800000002,2022-10-31,2022,10,7,Monday,False
IN,"new dm office, arrah - bspcb",no2,caaqm,µg/m³,117.2,2022-10-31 07:15:00+05:30,india,25.562609500000004,84.66326400000001,2022-10-31,2022,10,7,Monday,False
IN,"bardowali, agartala - tripura spcb",pm2.5,caaqm,µg/m³,62.9,2022-10-31 07:30:00+05:30,india,23.8175497,91.27269739999998,2022-10-31,2022,10,7,Monday,False
IN,"dm office_kasipur, samastipur - bspcb",pm10,caaqm,µg/m³,438.0,2022-10-31 07:15:00+05:30,india,25.859655,85.77944000000001,2022-10-31,2022,10,7,Monday,False
IN,"gurdeo nagar, aurangabad - bspcb",co,caaqm,µg/m³,2430.0,2022-10-31 07:15:00+05:30,india,24.75746,84.366208,2022-10-31,2022,10,7,Monday,False
IN,"dm college of science, imphal - manipur pcb",o3,caaqm,µg/m³,189.48,2022-10-31 07:30:00+05:30,india,24.8207389,93.94230849999998,2022-10-31,2022,10,7,Monday,False
IN,"somajiguda, hyderabad - tspcb",so2,caaqm,µg/m³,5.58,2022-10-16 21:30:00+05:30,india,17.417093999999995,78.45743700000001,2022-10-16,2022,10,21,Sunday,True
IN,"iith kandi, hyderabad - tspcb",pm10,caaqm,µg/m³,28.84,2022-10-31 07:30:00+05:30,india,17.585705,78.126199,2022-10-31,2022,10,7,Monday,False
IN,"transport nagar, moradabad - uppcb",co,caaqm,µg/m³,1350.0,2022-10-31 07:30:00+05:30,india,28.802625000000003,78.75372800000001,2022-10-31,2022,10,7,Monday,False
IN,"kumaran college, tirupur - tnpcb",pm10,caaqm,µg/m³,76.5,2022-10-16 21:15:00+05:30,india,11.0973603,77.3228673,2022-10-16,2022,10,21,Sunday,True
IN,"vasanthapuram, vellore - tnpcb",pm2.5,caaqm,µg/m³,62.0,2022-10-31 07:15:00+05:30,india,12.909494,79.131861,2022-10-31,2022,10,7,Monday,False
IN,"gulzarpet, anantapur - appcb",pm10,caaqm,µg/m³,122.17,2022-10-31 07:15:00+05:30,india,14.675886,77.593027,2022-10-31,2022,10,7,Monday,False
IN,"ramteerth nagar, belgaum - kspcb",so2,caaqm,µg/m³,27.89,2022-10-31 07:15:00+05:30,india,15.888653,74.541751,2022-10-31,2022,10,7,Monday,False
IN,"mandir marg, delhi - dpcc",o3,cpcb,µg/m³,2.6,2018-02-22 02:45:00+05:30,india,28.6341,77.2005,2018-02-22,2018,2,2,Thursday,False
IN,"vikas sadan, gurugram - hspcb",no2,caaqm,µg/m³,15.34,2022-10-31 07:30:00+05:30,india,28.4501238,77.0263051,2022-10-31,2022,10,7,Monday,False
IN,"zoo park, hyderabad - tspcb",no2,caaqm,µg/m³,18.7,2022-10-31 07:30:00+05:30,india,17.349694,78.451437,2022-10-31,2022,10,7,Monday,False
IN,"haldia, haldia - wbpcb",o3,caaqm,µg/m³,14.96,2022-10-31 07:30:00+05:30,india,22.06047,88.109737,2022-10-31,2022,10,7,Monday,False
IN,city railway station - kspcb,so2,cpcb,µg/m³,5.88,2018-02-21 19:00:00+05:30,india,12.9773472,77.5706972222222,2018-02-21,2018,2,19,Wednesday,False
IN,us diplomatic post: hyderabad,pm2.5,stateair_hyderabad,µg/m³,76.7,2016-11-09 22:00:00+05:30,india,17.443464,78.47489,2016-11-09,2016,11,22,Wednesday,False
IN,"sanathnagar, hyderabad - tspcb",co,cpcb,µg/m³,630.0,2018-02-22 08:30:00+05:30,india,17.42329722,78.47469722,2018-02-22,2018,2,8,Thursday,False
IN,nehru nagar,co,cpcb,µg/m³,2450.0,2018-02-22 08:45:00+05:30,india,26.470308800000005,80.3251749,2018-02-22,2018,2,8,Thursday,False
IN,"solapur, solapur - mpcb",so2,caaqm,µg/m³,27.51,2022-10-31 07:30:00+05:30,india,17.6599188,75.9063906,2022-10-31,2022,10,7,Monday,False
IN,"tata stadium, jorapokhar - jspcb",so2,caaqm,µg/m³,13.0,2022-10-15 18:00:00+05:30,india,23.707909,86.41467,2022-10-15,2022,10,18,Saturday,True
IN,"moti doongri, alwar - rspcb",pm2.5,caaqm,µg/m³,76.59,2022-10-31 07:30:00+05:30,india,27.554793,76.611536,2022-10-31,2022,10,7,Monday,False
IN,"ashok nagar, udaipur - rspcb",so2,caaqm,µg/m³,8.53,2022-10-31 07:15:00+05:30,india,24.5886166,73.6321397,2022-10-31,2022,10,7,Monday,False
IN,"gangapur road, nashik - mpcb",so2,caaqm,µg/m³,5.1,2022-10-31 07:30:00+05:30,india,20.0073285,73.7762427,2022-10-31,2022,10,7,Monday,False
IN,"nishant ganj, lucknow - uppcb",no2,caaqm,µg/m³,6.1,2019-08-21 13:45:00+05:30,india,26.871428,80.957145,2019-08-21,2019,8,13,Wednesday,False
IN,"gm office, brajrajnagar - ospcb",so2,caaqm,µg/m³,23.17,2022-10-15 01:30:00+05:30,india,21.8004996,83.8396977,2022-10-15,2022,10,1,Saturday,True
IN,"opp gpo civil lines, nagpur - mpcb",o3,caaqm,µg/m³,11.05,2022-10-31 06:15:00+05:30,india,21.152875,79.0517531,2022-10-31,2022,10,6,Monday,False
IN,"sector-d industrial area, mandideep - mppcb",no2,caaqm,µg/m³,108.6,2022-10-31 07:30:00+05:30,india,23.10844,77.51142800000001,2022-10-31,2022,10,7,Monday,False
IN,"plammoodu, thiruvananthapuram - kerala pcb",o3,caaqm,µg/m³,11.3,2022-10-31 07:30:00+05:30,india,8.5149093,76.9435879,2022-10-31,2022,10,7,Monday,False
IN,"lalbagh, lucknow - cpcb",pm2.5,caaqm,µg/m³,116.9,2022-10-31 07:15:00+05:30,india,26.8458805,80.93655409999998,2022-10-31,2022,10,7,Monday,False
IN,"dwarka-sector 8, delhi - dpcc",co,caaqm,µg/m³,1700.0,2018-05-12 10:30:00+05:30,india,28.5206826,76.8023871,2018-05-12,2018,5,10,Saturday,True
IN,"okhla phase-2, delhi - dpcc",pm2.5,caaqm,µg/m³,74.0,2018-05-13 15:30:00+05:30,india,28.5366411,77.2664587,2018-05-13,2018,5,15,Sunday,True
IN,"punjabi bagh, delhi - dpcc",o3,caaqm,µg/m³,6.3,2022-10-16 19:45:00+05:30,india,28.674045000000003,77.13102300000001,2022-10-16,2022,10,19,Sunday,True
IN,"ihbas, dilshad garden, delhi - cpcb",pm10,caaqm,µg/m³,309.7,2022-10-31 07:15:00+05:30,india,28.6811736,77.3025234,2022-10-31,2022,10,7,Monday,False
IN,"ihbas, dilshad garden, delhi - cpcb",so2,caaqm,µg/m³,5.9,2022-10-31 07:15:00+05:30,india,28.6811736,77.3025234,2022-10-31,2022,10,7,Monday,False
IN,"ihbas, dilshad garden, delhi - cpcb",o3,caaqm,µg/m³,1.5,2022-10-31 07:15:00+05:30,india,28.6811736,77.3025234,2022-10-31,2022,10,7,Monday,False
IN,"manali village, chennai - tnpcb",pm10,caaqm,µg/m³,27.2,2019-07-19 10:45:00+05:30,india,11.258244,77.552429,2019-07-19,2019,7,10,Friday,False
IN,"colaba, mumbai - mpcb",pm10,caaqm,µg/m³,157.8,2022-10-31 07:15:00+05:30,india,18.91,72.82,2022-10-31,2022,10,7,Monday,False
IN,"alipur, delhi - dpcc",pm10,caaqm,µg/m³,449.0,2022-10-31 06:00:00+05:30,india,28.815328999999995,77.15301,2022-10-31,2022,10,6,Monday,False
IN,"railway colony, guwahati - apcb",no2,caaqm,µg/m³,8.64,2019-12-24 13:00:00+05:30,india,26.1445,91.7362,2019-12-24,2019,12,13,Tuesday,False
IN,"kurla, mumbai - mpcb",co,caaqm,µg/m³,640.0,2022-10-31 07:30:00+05:30,india,19.0863,72.8888,2022-10-31,2022,10,7,Monday,False
IN,"chhatrapati shivaji intl. airport (t2), mumbai - mpcb",no2,caaqm,µg/m³,15.97,2022-10-31 07:15:00+05:30,india,19.10078,72.87462,2022-10-31,2022,10,7,Monday,False
IN,"jadavpur, kolkata - wbpcb",co,caaqm,µg/m³,1190.0,2022-10-31 07:30:00+05:30,india,22.49929,88.36917,2022-10-31,2022,10,7,Monday,False
IN,"murthal, sonipat - hspcb",pm10,caaqm,µg/m³,284.92,2020-01-02 12:15:00+05:30,india,29.0272,77.0669191,2020-01-02,2020,1,12,Thursday,False
IN,"jawaharlal nehru stadium, delhi - dpcc",o3,caaqm,µg/m³,9.1,2022-10-31 06:15:00+05:30,india,28.58028,77.233829,2022-10-31,2022,10,6,Monday,False
IN,"shrivastav colony, damoh - mppcb",pm2.5,caaqm,µg/m³,81.0,2022-10-31 07:30:00+05:30,india,23.81748678,79.446246,2022-10-31,2022,10,7,Monday,False
IN,"patti mehar, ambala - hspcb",o3,caaqm,µg/m³,7.91,2022-10-31 07:15:00+05:30,india,30.379589,76.778328,2022-10-31,2022,10,7,Monday,False
IN,"sion, mumbai - mpcb",pm10,caaqm,µg/m³,130.97,2022-10-31 07:15:00+05:30,india,19.047,72.8746,2022-10-31,2022,10,7,Monday,False
IN,"silk board, bengaluru - kspcb",no2,caaqm,µg/m³,22.6,2022-10-31 07:30:00+05:30,india,12.917348000000002,77.622813,2022-10-31,2022,10,7,Monday,False
IN,"hombegowda nagar, bengaluru - kspcb",co,caaqm,µg/m³,2.19,2022-10-16 21:30:00+05:30,india,12.938539,77.5901,2022-10-16,2022,10,21,Sunday,True
IN,"md university, rohtak - hspcb",so2,caaqm,µg/m³,8.06,2022-10-31 07:15:00+05:30,india,28.52123,76.37138,2022-10-31,2022,10,7,Monday,False
IN,"sfti kusdihra, gaya - bspcb",so2,caaqm,µg/m³,3.62,2022-10-16 21:00:00+05:30,india,24.762518,84.982348,2022-10-16,2022,10,21,Sunday,True
IN,"icrisat patancheru, hyderabad - tspcb",co,caaqm,µg/m³,370.0,2020-04-28 15:15:00+05:30,india,17.305178,78.162863,2020-04-28,2020,4,15,Tuesday,False
IN,"bawana, delhi - dpcc",pm2.5,caaqm,µg/m³,296.0,2022-10-31 06:15:00+05:30,india,28.7762,77.051074,2022-10-31,2022,10,6,Monday,False
IN,"ashok vihar, delhi - dpcc",no2,caaqm,µg/m³,34.6,2022-10-31 06:15:00+05:30,india,28.695381,77.181665,2022-10-31,2022,10,6,Monday,False
IN,"ashok vihar, delhi - dpcc",pm2.5,caaqm,µg/m³,277.0,2022-10-31 06:15:00+05:30,india,28.695381,77.181665,2022-10-31,2022,10,6,Monday,False
IN,"samanpura, patna - bspcb",co,caaqm,µg/m³,1280.0,2022-10-16 21:15:00+05:30,india,25.596727,85.085624,2022-10-16,2022,10,21,Sunday,True
IN,"buddha colony, muzaffarpur - bspcb",o3,caaqm,µg/m³,29.51,2022-10-16 21:00:00+05:30,india,26.11442,85.39813,2022-10-16,2022,10,21,Sunday,True
IN,"ghusuri, howrah - wbpcb",co,caaqm,µg/m³,530.0,2022-10-16 21:15:00+05:30,india,22.611968,88.347422,2022-10-16,2022,10,21,Sunday,True
IN,"icrisat patancheru, hyderabad - tspcb",co,caaqm,µg/m³,480.0,2022-10-31 07:15:00+05:30,india,17.5184,78.278777,2022-10-31,2022,10,7,Monday,False
IN,"meelavittan, thoothukudi - tnpcb",no2,caaqm,µg/m³,16.6,2022-10-16 21:30:00+05:30,india,8.816428,78.099039,2022-10-16,2022,10,21,Sunday,True
IN,"bandra kurla complex, mumbai - iitm",o3,caaqm,µg/m³,5.0,2022-10-16 21:15:00+05:30,india,19.053536000000005,72.84643,2022-10-16,2022,10,21,Sunday,True
IN,"chandni chowk, delhi - iitm",co,caaqm,µg/m³,710.0,2022-08-02 16:00:00+05:30,india,28.656756,77.227234,2022-08-02,2022,8,16,Tuesday,False
IN,"haji colony, raichur - kspcb",pm2.5,caaqm,µg/m³,10.0,2022-10-16 15:00:00+05:30,india,16.208139,77.348417,2022-10-16,2022,10,15,Sunday,True
IN,"iitk, kanpur - iitk",pm2.5,caaqm,µg/m³,15.4,2022-10-16 21:30:00+05:30,india,26.511738999999995,80.235136,2022-10-16,2022,10,21,Sunday,True
IN,"kadri, mangalore - kspcb",pm2.5,caaqm,µg/m³,20.07,2022-10-31 07:15:00+05:30,india,12.889250000000002,74.853,2022-10-31,2022,10,7,Monday,False
IN,"kadri, mangalore - kspcb",co,caaqm,µg/m³,590.0,2022-10-31 07:15:00+05:30,india,12.889250000000002,74.853,2022-10-31,2022,10,7,Monday,False
IN,"jawahar nagar, puducherry - ppcc",pm2.5,caaqm,µg/m³,1.0,2022-10-16 21:30:00+05:30,india,11.9309,79.8027,2022-10-16,2022,10,21,Sunday,True
IN,"b.katihalli, hassan - kspcb",o3,caaqm,µg/m³,14.1,2022-10-16 21:15:00+05:30,india,13.008556,76.12525800000002,2022-10-16,2022,10,21,Sunday,True
IN,"jhunsi, prayagraj - uppcb",co,caaqm,µg/m³,1220.0,2022-10-16 21:30:00+05:30,india,25.425602,81.917152,2022-10-16,2022,10,21,Sunday,True
IN,"b r ambedkar university, lucknow - uppcb",o3,caaqm,µg/m³,36.49,2022-10-16 21:30:00+05:30,india,26.766433000000003,80.927299,2022-10-16,2022,10,21,Sunday,True
IN,"sac isro satellite, ahmedabad - iitm",so2,caaqm,µg/m³,4.14,2022-07-07 14:45:00+05:30,india,23.023389000000005,72.515201,2022-07-07,2022,7,14,Thursday,False
IN,"shastripuram, agra - uppcb",pm2.5,caaqm,µg/m³,62.4,2022-10-16 21:30:00+05:30,india,27.19862,77.92066,2022-10-16,2022,10,21,Sunday,True
IN,"iesd banaras hindu university, varanasi - uppcb",no2,caaqm,µg/m³,20.84,2022-10-16 21:15:00+05:30,india,25.262326,82.995408,2022-10-16,2022,10,21,Sunday,True
IN,"kareemganj, gaya - bspcb",pm10,caaqm,µg/m³,223.0,2022-10-31 07:15:00+05:30,india,24.792403000000004,84.992416,2022-10-31,2022,10,7,Monday,False
IN,"chitragupta nagar, siwan - bspcb",o3,caaqm,µg/m³,25.4,2022-10-31 07:15:00+05:30,india,26.2271665,84.35704269999998,2022-10-31,2022,10,7,Monday,False
IN,"eco herbal park, moradabad - uppcb",o3,caaqm,µg/m³,4.6,2022-10-31 07:30:00+05:30,india,28.840739,78.69753100000001,2022-10-31,2022,10,7,Monday,False
IN,"dm college of science, imphal - manipur pcb",pm2.5,caaqm,µg/m³,4.0,2022-10-31 07:30:00+05:30,india,24.8207389,93.94230849999998,2022-10-31,2022,10,7,Monday,False
IN,"kalindi kunj, khurja - uppcb",pm10,caaqm,µg/m³,310.07,2022-10-31 07:15:00+05:30,india,28.2348927,77.86830020000001,2022-10-31,2022,10,7,Monday,False
IN,"kalindi kunj, khurja - uppcb",pm2.5,caaqm,µg/m³,124.03,2022-10-31 07:15:00+05:30,india,28.2348927,77.86830020000001,2022-10-31,2022,10,7,Monday,False
IN,"transport nagar, moradabad - uppcb",o3,caaqm,µg/m³,8.36,2022-10-31 07:30:00+05:30,india,28.802625000000003,78.75372800000001,2022-10-31,2022,10,7,Monday,False
IN,"vasanthapuram, vellore - tnpcb",so2,caaqm,µg/m³,15.96,2022-10-31 07:15:00+05:30,india,12.909494,79.131861,2022-10-31,2022,10,7,Monday,False
IN,"sona college of technology, salem - tnpcb",co,caaqm,µg/m³,740.0,2022-10-03 18:00:00+05:30,india,11.679111,78.125052,2022-10-03,2022,10,18,Monday,False
IN,"sona college of technology, salem - tnpcb",pm2.5,caaqm,µg/m³,27.0,2022-10-03 18:00:00+05:30,india,11.679111,78.125052,2022-10-03,2022,10,18,Monday,False
IN,dhopagachi,pm2.5,airgradient,µg/m³,263.5914560953776,2025-01-14 04:30:00+05:30,india,22.3743,88.415,2025-01-14,2025,1,4,Tuesday,False
IN,"bawana, delhi - dpcc",no2,caaqm,µg/m³,22.8,2022-10-31 06:15:00+05:30,india,28.7762,77.051074,2022-10-31,2022,10,6,Monday,False
IN,"ashok vihar, delhi - dpcc",pm10,caaqm,µg/m³,392.0,2022-10-31 06:15:00+05:30,india,28.695381,77.181665,2022-10-31,2022,10,6,Monday,False
IN,"anand vihar, delhi - dpcc",no2,caaqm,µg/m³,17.5,2021-09-20 13:15:00+05:30,india,28.646835,77.316032,2021-09-20,2021,9,13,Monday,False
IN,"ito, delhi - cpcb",no2,caaqm,µg/m³,83.1,2022-10-31 07:15:00+05:30,india,28.628624,77.24106,2022-10-31,2022,10,7,Monday,False
IN,"lumpyngngad, shillong - meghalaya pcb",so2,caaqm,µg/m³,16.61,2022-10-16 21:30:00+05:30,india,25.5586,91.8985,2022-10-16,2022,10,21,Sunday,True
IN,"pwd juction, kohima - npcb",pm10,caaqm,µg/m³,46.0,2022-10-16 21:30:00+05:30,india,25.663541299999995,94.09898780000002,2022-10-16,2022,10,21,Sunday,True
IN,"rabindra sarobar, kolkata - wbpcb",no2,caaqm,µg/m³,42.0,2022-10-31 07:15:00+05:30,india,22.51106,88.35142,2022-10-31,2022,10,7,Monday,False
IN,"city center, gwalior - mppcb",no2,caaqm,µg/m³,50.4,2022-10-16 21:30:00+05:30,india,26.203442,78.19325100000002,2022-10-16,2022,10,21,Sunday,True
IN,"sector 11, faridabad - hspcb",no2,caaqm,µg/m³,25.42,2022-10-16 21:15:00+05:30,india,28.376058,77.315741,2022-10-16,2022,10,21,Sunday,True
IN,"t t nagar, bhopal - mppcb",o3,caaqm,µg/m³,0.9,2022-10-16 21:30:00+05:30,india,23.233584000000004,77.400574,2022-10-16,2022,10,21,Sunday,True
IN,"arumbakkam, chennai - tnpcb",pm2.5,caaqm,µg/m³,10.0,2022-10-16 21:30:00+05:30,india,13.0664,80.2112,2022-10-16,2022,10,21,Sunday,True
IN,"malad west, mumbai - iitm",so2,caaqm,µg/m³,18.84,2022-10-16 21:15:00+05:30,india,19.19709,72.82204,2022-10-16,2022,10,21,Sunday,True
IN,"khindipada-bhandup west, mumbai - iitm",co,caaqm,µg/m³,460.0,2022-09-22 11:00:00+05:30,india,19.1653323,72.922099,2022-09-22,2022,9,11,Thursday,False
IN,"kandivali east, mumbai - mpcb",no2,caaqm,µg/m³,13.64,2022-10-16 21:15:00+05:30,india,19.2058,72.8682,2022-10-16,2022,10,21,Sunday,True
IN,"iitk, kanpur - iitk",o3,caaqm,µg/m³,16.03,2022-10-16 21:30:00+05:30,india,26.511738999999995,80.235136,2022-10-16,2022,10,21,Sunday,True
IN,"pan bazaar, guwahati - pcba",pm10,caaqm,µg/m³,87.0,2022-10-16 21:30:00+05:30,india,26.1875,91.744194,2022-10-16,2022,10,21,Sunday,True
IN,"kadri, mangalore - kspcb",pm10,caaqm,µg/m³,58.37,2022-10-31 07:15:00+05:30,india,12.889250000000002,74.853,2022-10-31,2022,10,7,Monday,False
IN,"panchal nagar, gadag - kspcb",so2,caaqm,µg/m³,19.22,2022-10-15 15:00:00+05:30,india,15.411456,75.638133,2022-10-15,2022,10,15,Saturday,True
IN,"b.katihalli, hassan - kspcb",pm10,caaqm,µg/m³,985.0,2022-10-16 21:15:00+05:30,india,13.008556,76.12525800000002,2022-10-16,2022,10,21,Sunday,True
IN,"motilal nehru nit, prayagraj - uppcb",so2,caaqm,µg/m³,15.63,2022-10-31 07:30:00+05:30,india,25.494,81.863,2022-10-31,2022,10,7,Monday,False
IN,"sector-3b avas vikas colony, agra - uppcb",pm10,caaqm,µg/m³,141.8,2022-10-16 21:30:00+05:30,india,27.19412,77.96237,2022-10-16,2022,10,21,Sunday,True
IN,"sardar vallabhbhai patel stadium, ahmedabad - iitm",co,caaqm,µg/m³,1010.0,2022-07-08 12:30:00+05:30,india,23.04307,72.562968,2022-07-08,2022,7,12,Friday,False
IN,"kamalnath nagar, bettiah - bspcb",o3,caaqm,ppm,0.01,2021-07-22 09:30:00+05:30,india,26.80365,84.51954,2021-07-22,2021,7,9,Thursday,False
IN,"mangala, bilaspur - ntpc",pm2.5,caaqm,µg/m³,28.75,2022-10-31 07:30:00+05:30,india,22.08815,82.13737,2022-10-31,2022,10,7,Monday,False
IN,"mariam nagar, purnia - bspcb",so2,caaqm,µg/m³,4.0,2022-10-31 07:15:00+05:30,india,25.366336,87.11746800000002,2022-10-31,2022,10,7,Monday,False
IN,"police line, saharsa - bspcb",o3,caaqm,µg/m³,30.3,2022-10-16 21:15:00+05:30,india,25.892357,86.590325,2022-10-16,2022,10,21,Sunday,True
IN,"eco herbal park, moradabad - uppcb",pm2.5,caaqm,µg/m³,48.0,2022-10-31 07:30:00+05:30,india,28.840739,78.69753100000001,2022-10-31,2022,10,7,Monday,False
IN,"shivaji nagar, jhansi - uppcb",so2,caaqm,µg/m³,22.9,2022-10-31 07:30:00+05:30,india,25.4547,78.6039,2022-10-31,2022,10,7,Monday,False
IN,"himuda complex phase-1, baddi - hppcb",o3,caaqm,µg/m³,85.4,2022-10-31 07:15:00+05:30,india,30.943887,76.801991,2022-10-31,2022,10,7,Monday,False
IN,"drcc anandpur, begusarai - bspcb",co,caaqm,µg/m³,540.0,2022-10-31 07:15:00+05:30,india,25.444266,86.140169,2022-10-31,2022,10,7,Monday,False
IN,"dm college of science, imphal - manipur pcb",pm10,caaqm,µg/m³,12.0,2022-10-31 07:30:00+05:30,india,24.8207389,93.94230849999998,2022-10-31,2022,10,7,Monday,False
IN,"ecil kapra, hyderabad - tspcb",pm2.5,caaqm,µg/m³,21.93,2022-10-16 19:45:00+05:30,india,17.470431,78.566959,2022-10-16,2022,10,19,Sunday,True
IN,"somajiguda, hyderabad - tspcb",co,caaqm,µg/m³,520.0,2022-10-16 21:30:00+05:30,india,17.417093999999995,78.45743700000001,2022-10-16,2022,10,21,Sunday,True
IN,"r k puram, delhi - dpcc",pm2.5,cpcb,µg/m³,201.0,2018-02-22 02:45:00+05:30,india,28.5648,77.1744,2018-02-22,2018,2,2,Thursday,False
IN,alandur bus depot,pm2.5,cpcb,µg/m³,111.73,2018-02-22 09:15:00+05:30,india,12.99711389,80.19151667,2018-02-22,2018,2,9,Thursday,False
IN,alandur bus depot,o3,cpcb,µg/m³,6.82,2018-02-22 09:15:00+05:30,india,12.99711389,80.19151667,2018-02-22,2018,2,9,Thursday,False
IN,"peenya, bengaluru - kspcb",no2,cpcb,µg/m³,25.02,2018-02-22 08:15:00+05:30,india,13.0339,77.51321111,2018-02-22,2018,2,8,Thursday,False
IN,"peenya, bengaluru - kspcb",pm2.5,cpcb,µg/m³,43.79,2018-02-22 08:15:00+05:30,india,13.0339,77.51321111,2018-02-22,2018,2,8,Thursday,False
IN,"bwssb kadabesanahalli, bengaluru - cpcb",o3,caaqm,µg/m³,6.84,2022-08-02 10:45:00+05:30,india,12.9352049,77.6814488,2022-08-02,2022,8,10,Tuesday,False
IN,"secretariat, amaravati - appcb",so2,caaqm,µg/m³,6.1,2022-10-31 07:30:00+05:30,india,16.5150833,80.5181667,2022-10-31,2022,10,7,Monday,False
IN,"secretariat, amaravati - appcb",pm10,caaqm,µg/m³,91.0,2022-10-31 07:30:00+05:30,india,16.5150833,80.5181667,2022-10-31,2022,10,7,Monday,False
IN,"asansol court area, asansol - wbpcb",o3,caaqm,µg/m³,59.97,2022-10-31 07:15:00+05:30,india,23.685297,86.945968,2022-10-31,2022,10,7,Monday,False
IN,"ito, delhi - cpcb",co,caaqm,µg/m³,1450.0,2020-01-20 12:45:00+05:30,india,28.6316945,77.2494387,2020-01-20,2020,1,12,Monday,False
IN,"suryakiran bhawan ncl, singrauli - mppcb",pm2.5,caaqm,µg/m³,75.0,2022-10-16 21:30:00+05:30,india,24.10897,82.64558,2022-10-16,2022,10,21,Sunday,True
IN,"nsit dwarka, delhi - cpcb",co,caaqm,µg/m³,860.0,2022-10-31 07:30:00+05:30,india,28.60909,77.0325413,2022-10-31,2022,10,7,Monday,False
IN,"rimt university, mandi gobindgarh - ppcb",so2,caaqm,µg/m³,13.67,2022-10-31 07:30:00+05:30,india,30.649961,76.331442,2022-10-31,2022,10,7,Monday,False
IN,"rimt university, mandi gobindgarh - ppcb",no2,caaqm,µg/m³,20.15,2022-10-31 07:30:00+05:30,india,30.649961,76.331442,2022-10-31,2022,10,7,Monday,False
IN,"indira colony vistar, pali - rspcb",pm2.5,caaqm,µg/m³,49.73,2022-10-31 07:15:00+05:30,india,25.771061,73.34022700000001,2022-10-31,2022,10,7,Monday,False
IN,"sanathnagar, hyderabad - tspcb",pm2.5,caaqm,µg/m³,152.0,2022-10-31 07:30:00+05:30,india,17.4559458,78.4332152,2022-10-31,2022,10,7,Monday,False
IN,"pwd grounds, vijayawada - appcb",o3,caaqm,µg/m³,12.5,2020-11-13 10:00:00+05:30,india,16.507014,80.627767,2020-11-13,2020,11,10,Friday,False
IN,"sonia vihar, delhi - dpcc",no2,caaqm,µg/m³,6.2,2018-05-11 17:15:00+05:30,india,28.67795,77.29868,2018-05-11,2018,5,17,Friday,False
IN,"sonia vihar, delhi - dpcc",so2,caaqm,µg/m³,0.1,2018-05-11 17:15:00+05:30,india,28.67795,77.29868,2018-05-11,2018,5,17,Friday,False
IN,"sonia vihar, delhi - dpcc",co,caaqm,µg/m³,0.6,2018-05-11 17:15:00+05:30,india,28.67795,77.29868,2018-05-11,2018,5,17,Friday,False
IN,"ashok vihar, delhi - dpcc",so2,caaqm,µg/m³,2.3,2018-05-12 10:00:00+05:30,india,28.6957202,77.1812947,2018-05-12,2018,5,10,Saturday,True
IN,"manali village, chennai - tnpcb",o3,caaqm,µg/m³,26.4,2019-07-19 10:45:00+05:30,india,11.258244,77.552429,2019-07-19,2019,7,10,Friday,False
IN,"new mandi, muzaffarnagar - uppcb",co,caaqm,µg/m³,770.0,2022-10-31 07:30:00+05:30,india,29.472350800000005,77.71940310000001,2022-10-31,2022,10,7,Monday,False
IN,"shasthri nagar, ratlam - ipca lab",pm2.5,caaqm,µg/m³,74.15,2022-10-31 07:30:00+05:30,india,23.331731,75.045981,2022-10-31,2022,10,7,Monday,False
IN,"phase-4 gidc, vatva - gpcb",co,caaqm,µg/m³,760.0,2022-10-31 07:30:00+05:30,india,22.969611,72.6435,2022-10-31,2022,10,7,Monday,False
IN,"worli, mumbai - mpcb",o3,caaqm,µg/m³,3.99,2022-10-31 07:30:00+05:30,india,18.9936162,72.8128113,2022-10-31,2022,10,7,Monday,False
IN,"rishi nagar, kaithal - hspcb",pm2.5,caaqm,µg/m³,26.74,2019-08-07 11:15:00+05:30,india,29.0002662,76.9997466,2019-08-07,2019,8,11,Wednesday,False
IN,"yamunapuram, bulandshahr - uppcb",o3,caaqm,µg/m³,1.7,2022-10-31 06:30:00+05:30,india,28.406963,77.849831,2022-10-31,2022,10,6,Monday,False
IN,"loni, ghaziabad - uppcb",pm2.5,caaqm,µg/m³,224.0,2022-10-31 07:30:00+05:30,india,28.757294,77.278792,2022-10-31,2022,10,7,Monday,False
